912810SE9,100.281,1000000,2000000,100.289,1000000,2000000
9128285P1,100.318,0,0,100.33,0,0
9128285M8,99.9375,1000000,2000000,99.9453,1000000,2000000
9128285P1,100.258,1000000,2000000,100.266,1000000,2000000
912810SE9,100.744,1000000,2000000,100.748,1000000,2000000
9128285L0,100.738,1000000,2000000,100.746,1000000,2000000
9128285M8,100.68,1000000,2000000,100.688,1000000,2000000
9128285Q9,100.059,1000000,2000000,100.066,1000000,2000000
9128285N6,99.4121,0,0,99.4238,0,0
9128285M8,100.348,1000000,2000000,100.355,1000000,2000000
9128285M8,100.131,0,0,100.143,0,0
9128285Q9,99.0664,0,0,99.082,0,0
912810SE9,100.824,1000000,2000000,100.832,1000000,2000000
9128285L0,99.7051,0,0,99.7168,0,0
9128285N6,100.104,0,0,100.115,0,0
912810SE9,99.873,1000000,2000000,99.877,1000000,2000000
912810SE9,99.8398,0,0,99.8555,0,0
9128285Q9,100.092,1000000,2000000,100.096,1000000,2000000
9128285Q9,100.533,1000000,2000000,100.537,1000000,2000000
9128285M8,99.1855,0,0,99.1973,0,0
9128285N6,99.418,1000000,2000000,99.4258,1000000,2000000
9128285P1,100.84,1000000,2000000,100.848,1000000,2000000
9128285P1,100.678,0,0,100.689,0,0
9128285Q9,100.117,1000000,2000000,100.125,1000000,2000000
912810SE9,99.1641,0,0,99.1797,0,0
912810SE9,100.619,1000000,2000000,100.623,1000000,2000000
9128285M8,99.0098,1000000,2000000,99.0137,1000000,2000000
9128285N6,100.902,0,0,100.918,0,0
9128285P1,100.635,1000000,2000000,100.639,1000000,2000000
9128285Q9,100.574,0,0,100.59,0,0
912810SE9,99.168,1000000,2000000,99.1758,1000000,2000000
9128285M8,100.148,1000000,2000000,100.156,1000000,2000000
9128285M8,100.668,1000000,2000000,100.676,1000000,2000000
9128285Q9,99.2695,0,0,99.2852,0,0
9128285P1,99.7617,1000000,2000000,99.7695,1000000,2000000
9128285Q9,100.303,1000000,2000000,100.307,1000000,2000000
9128285P1,99.6699,0,0,99.6816,0,0
9128285M8,100.021,1000000,2000000,100.025,1000000,2000000
9128285N6,99.1895,0,0,99.2012,0,0
9128285N6,99.7754,1000000,2000000,99.7793,1000000,2000000
9128285L0,100.322,1000000,2000000,100.326,1000000,2000000
9128285N6,99.8535,0,0,99.8652,0,0
9128285N6,99.3867,1000000,2000000,99.3945,1000000,2000000
9128285L0,99.3379,1000000,2000000,99.3418,1000000,2000000
912810SE9,99.4355,0,0,99.4473,0,0
912810SE9,99.8555,0,0,99.8711,0,0
9128285L0,100.471,1000000,2000000,100.475,1000000,2000000
9128285N6,99.8945,1000000,2000000,99.9023,1000000,2000000
912810SE9,100.928,0,0,100.939,0,0
9128285N6,99.5,1000000,2000000,99.5078,1000000,2000000
9128285N6,99.0391,1000000,2000000,99.0469,1000000,2000000
9128285M8,99.9121,0,0,99.9238,0,0
912810SE9,99.4766,0,0,99.4922,0,0
9128285N6,100.465,1000000,2000000,100.473,1000000,2000000
9128285Q9,100.58,0,0,100.592,0,0
9128285Q9,100.045,0,0,100.057,0,0
9128285M8,99.3398,1000000,2000000,99.3477,1000000,2000000
9128285Q9,99.4531,0,0,99.4688,0,0
9128285P1,100.41,0,0,100.426,0,0
9128285Q9,99.959,0,0,99.9707,0,0
9128285L0,99.7949,0,0,99.8066,0,0
9128285M8,99.6055,0,0,99.6211,0,0
912810SE9,100.539,0,0,100.555,0,0
9128285P1,100.852,0,0,100.867,0,0
9128285M8,99.1914,0,0,99.207,0,0
912810SE9,100.816,0,0,100.832,0,0
9128285P1,99.5938,0,0,99.6094,0,0
912810SE9,99.4141,0,0,99.4297,0,0
9128285Q9,100.951,0,0,100.963,0,0
9128285M8,99.4863,1000000,2000000,99.4902,1000000,2000000
9128285Q9,99.0234,0,0,99.0391,0,0
9128285P1,100.615,1000000,2000000,100.619,1000000,2000000
9128285P1,100.938,1000000,2000000,100.945,1000000,2000000
9128285N6,99.4902,0,0,99.502,0,0
9128285M8,100.84,1000000,2000000,100.848,1000000,2000000
9128285N6,99.1699,1000000,2000000,99.1738,1000000,2000000
912810SE9,99.3926,0,0,99.4043,0,0
912810SE9,100.613,1000000,2000000,100.621,1000000,2000000
9128285N6,99.25,1000000,2000000,99.2578,1000000,2000000
912810SE9,100.213,0,0,100.225,0,0
912810SE9,99.9023,0,0,99.918,0,0
9128285Q9,99.4102,0,0,99.4258,0,0
9128285N6,100.777,0,0,100.793,0,0
9128285P1,100.316,0,0,100.332,0,0
9128285P1,100.764,1000000,2000000,100.768,1000000,2000000
9128285L0,99.1074,0,0,99.1191,0,0
9128285N6,99.0352,0,0,99.0508,0,0
9128285M8,100.562,1000000,2000000,100.57,1000000,2000000
9128285L0,100.959,1000000,2000000,100.963,1000000,2000000
9128285L0,99.4004,0,0,99.4121,0,0
9128285L0,99.5332,1000000,2000000,99.5371,1000000,2000000
912810SE9,99.6992,0,0,99.7148,0,0
912810SE9,99.957,1000000,2000000,99.9648,1000000,2000000
9128285N6,99.2227,0,0,99.2383,0,0
9128285P1,99.8125,0,0,99.8281,0,0
9128285N6,100.898,0,0,100.914,0,0
912810SE9,100.338,0,0,100.35,0,0
9128285P1,99.2812,0,0,99.2969,0,0
9128285P1,100.535,1000000,2000000,100.543,1000000,2000000
9128285L0,99.9844,0,0,100,0,0
912810SE9,99.2676,1000000,2000000,99.2715,1000000,2000000
9128285N6,99.3555,1000000,2000000,99.3633,1000000,2000000
9128285N6,99.834,1000000,2000000,99.8379,1000000,2000000
9128285N6,99.457,1000000,2000000,99.4648,1000000,2000000
9128285N6,99.1484,1000000,2000000,99.1562,1000000,2000000
9128285P1,99.7832,1000000,2000000,99.7871,1000000,2000000
9128285P1,99.4316,0,0,99.4434,0,0
9128285M8,100.58,1000000,2000000,100.584,1000000,2000000
9128285N6,99.2656,0,0,99.2812,0,0
9128285Q9,100.289,1000000,2000000,100.297,1000000,2000000
9128285P1,99.3477,0,0,99.3633,0,0
9128285Q9,100.154,0,0,100.166,0,0
9128285N6,99.3652,0,0,99.377,0,0
9128285N6,100.332,0,0,100.348,0,0
9128285M8,100.488,1000000,2000000,100.496,1000000,2000000
9128285P1,99.1211,1000000,2000000,99.1289,1000000,2000000
9128285N6,99.9336,1000000,2000000,99.9414,1000000,2000000
9128285N6,100.693,0,0,100.705,0,0
9128285L0,99.373,1000000,2000000,99.377,1000000,2000000
912810SE9,100.908,1000000,2000000,100.912,1000000,2000000
9128285Q9,100.73,1000000,2000000,100.738,1000000,2000000
9128285Q9,99.7285,0,0,99.7402,0,0
9128285N6,100.537,0,0,100.549,0,0
9128285P1,99.0898,0,0,99.1055,0,0
912810SE9,99.502,0,0,99.5137,0,0
9128285Q9,100.592,0,0,100.604,0,0
912810SE9,99.5527,0,0,99.5645,0,0
9128285P1,100.893,1000000,2000000,100.896,1000000,2000000
9128285L0,99.1523,1000000,2000000,99.1602,1000000,2000000
9128285L0,99.4375,0,0,99.4531,0,0
9128285L0,99.0293,0,0,99.041,0,0
9128285L0,100.844,0,0,100.859,0,0
9128285L0,99.9258,1000000,2000000,99.9336,1000000,2000000
9128285N6,99.5078,1000000,2000000,99.5156,1000000,2000000
9128285Q9,99.627,0,0,99.6387,0,0
9128285N6,100.182,1000000,2000000,100.186,1000000,2000000
9128285Q9,100.627,0,0,100.639,0,0
9128285M8,100.752,1000000,2000000,100.756,1000000,2000000
9128285L0,99.9512,1000000,2000000,99.9551,1000000,2000000
9128285N6,100.771,0,0,100.783,0,0
9128285L0,99.0449,0,0,99.0566,0,0
912810SE9,100.713,0,0,100.725,0,0
912810SE9,100.238,0,0,100.254,0,0
9128285Q9,100.377,0,0,100.389,0,0
9128285P1,100.395,1000000,2000000,100.402,1000000,2000000
9128285M8,99.9961,1000000,2000000,100.004,1000000,2000000
9128285P1,99.8008,0,0,99.8164,0,0
912810SE9,100.203,0,0,100.219,0,0
912810SE9,99.6367,1000000,2000000,99.6445,1000000,2000000
912810SE9,99.9824,1000000,2000000,99.9863,1000000,2000000
912810SE9,99.0312,0,0,99.0469,0,0
9128285M8,99.0156,0,0,99.0312,0,0
9128285L0,100.428,1000000,2000000,100.432,1000000,2000000
9128285P1,100.729,1000000,2000000,100.732,1000000,2000000
9128285N6,99.7129,1000000,2000000,99.7168,1000000,2000000
912810SE9,100.109,0,0,100.125,0,0
912810SE9,99.4824,0,0,99.4941,0,0
9128285M8,100.006,0,0,100.018,0,0
9128285N6,99.2109,0,0,99.2266,0,0
912810SE9,100.635,1000000,2000000,100.639,1000000,2000000
9128285Q9,99.5195,1000000,2000000,99.5273,1000000,2000000
9128285M8,99.1504,1000000,2000000,99.1543,1000000,2000000
9128285N6,100.775,1000000,2000000,100.779,1000000,2000000
9128285Q9,100.119,1000000,2000000,100.123,1000000,2000000
9128285N6,99.1641,0,0,99.1797,0,0
9128285P1,99.4922,0,0,99.5078,0,0
9128285M8,100.023,0,0,100.039,0,0
9128285P1,99.416,1000000,2000000,99.4199,1000000,2000000
9128285M8,99.2227,1000000,2000000,99.2305,1000000,2000000
9128285N6,100.1,1000000,2000000,100.104,1000000,2000000
9128285L0,99.0762,1000000,2000000,99.0801,1000000,2000000
9128285N6,99.8906,1000000,2000000,99.8984,1000000,2000000
9128285L0,100.809,1000000,2000000,100.816,1000000,2000000
9128285N6,100.334,0,0,100.346,0,0
9128285P1,100.137,0,0,100.152,0,0
9128285Q9,99.123,0,0,99.1348,0,0
9128285Q9,99.9609,1000000,2000000,99.9688,1000000,2000000
9128285L0,99.1777,0,0,99.1895,0,0
9128285M8,100.211,0,0,100.227,0,0
9128285L0,99.2109,1000000,2000000,99.2188,1000000,2000000
9128285Q9,100.326,0,0,100.338,0,0
9128285L0,100.943,1000000,2000000,100.947,1000000,2000000
9128285P1,99.3828,1000000,2000000,99.3906,1000000,2000000
9128285N6,99.8359,1000000,2000000,99.8438,1000000,2000000
9128285M8,100.881,0,0,100.893,0,0
9128285P1,99,0,0,99.0156,0,0
9128285N6,100.635,1000000,2000000,100.639,1000000,2000000
9128285M8,99.1035,0,0,99.1152,0,0
9128285N6,100.291,1000000,2000000,100.295,1000000,2000000
9128285Q9,100.311,1000000,2000000,100.314,1000000,2000000
912810SE9,99.5449,1000000,2000000,99.5488,1000000,2000000
912810SE9,99.0215,0,0,99.0332,0,0
9128285Q9,99.9141,0,0,99.9297,0,0
9128285L0,100.867,0,0,100.883,0,0
9128285M8,100.02,0,0,100.035,0,0
9128285Q9,99.5176,0,0,99.5293,0,0
9128285M8,99.8574,0,0,99.8691,0,0
9128285N6,100.072,1000000,2000000,100.076,1000000,2000000
9128285P1,100.662,1000000,2000000,100.666,1000000,2000000
9128285Q9,100.357,1000000,2000000,100.361,1000000,2000000
9128285Q9,100.225,0,0,100.236,0,0
9128285P1,100.502,0,0,100.514,0,0
9128285L0,99.8809,1000000,2000000,99.8848,1000000,2000000
9128285P1,100.279,1000000,2000000,100.283,1000000,2000000
9128285N6,99.127,0,0,99.1387,0,0
9128285P1,100.957,0,0,100.973,0,0
9128285P1,100.08,1000000,2000000,100.084,1000000,2000000
912810SE9,99.8887,0,0,99.9004,0,0
9128285P1,99.7988,0,0,99.8105,0,0
9128285L0,99.1152,1000000,2000000,99.1191,1000000,2000000
9128285M8,100.744,0,0,100.756,0,0
9128285L0,99.793,0,0,99.8086,0,0
9128285M8,100.385,1000000,2000000,100.389,1000000,2000000
9128285N6,99.0156,1000000,2000000,99.0234,1000000,2000000
9128285N6,100.574,1000000,2000000,100.582,1000000,2000000
9128285P1,100.039,0,0,100.055,0,0
9128285L0,99.3301,1000000,2000000,99.334,1000000,2000000
9128285M8,99.375,1000000,2000000,99.3828,1000000,2000000
9128285N6,99.6328,1000000,2000000,99.6406,1000000,2000000
912810SE9,99.9219,1000000,2000000,99.9297,1000000,2000000
9128285M8,99.0137,1000000,2000000,99.0176,1000000,2000000
9128285L0,100.176,1000000,2000000,100.184,1000000,2000000
9128285M8,100.305,1000000,2000000,100.312,1000000,2000000
912810SE9,100.922,1000000,2000000,100.93,1000000,2000000
912810SE9,99.5977,0,0,99.6133,0,0
9128285Q9,99.1387,0,0,99.1504,0,0
912810SE9,100.709,1000000,2000000,100.713,1000000,2000000
9128285L0,100.775,0,0,100.787,0,0
9128285P1,100.416,1000000,2000000,100.42,1000000,2000000
9128285Q9,99.8555,1000000,2000000,99.8633,1000000,2000000
9128285Q9,100.428,0,0,100.439,0,0
9128285Q9,100.467,1000000,2000000,100.471,1000000,2000000
9128285L0,99.8848,1000000,2000000,99.8887,1000000,2000000
9128285P1,99.9648,0,0,99.9805,0,0
9128285L0,100.146,0,0,100.158,0,0
9128285P1,100.32,1000000,2000000,100.328,1000000,2000000
912810SE9,99.6172,0,0,99.6328,0,0
9128285N6,99.4727,1000000,2000000,99.4805,1000000,2000000
9128285N6,100.865,0,0,100.877,0,0
9128285N6,100.303,1000000,2000000,100.307,1000000,2000000
9128285P1,99.8516,0,0,99.8672,0,0
912810SE9,99.6289,0,0,99.6445,0,0
9128285M8,99.9707,0,0,99.9824,0,0
912810SE9,100.859,0,0,100.875,0,0
9128285M8,100.195,1000000,2000000,100.203,1000000,2000000
9128285N6,99.2559,1000000,2000000,99.2598,1000000,2000000
912810SE9,99.0098,0,0,99.0215,0,0
9128285L0,99.5742,1000000,2000000,99.582,1000000,2000000
9128285L0,99.502,1000000,2000000,99.5059,1000000,2000000
9128285M8,99.0605,0,0,99.0723,0,0
9128285N6,100.717,1000000,2000000,100.721,1000000,2000000
9128285Q9,100.934,0,0,100.949,0,0
912810SE9,99.6777,0,0,99.6895,0,0
912810SE9,100.637,0,0,100.652,0,0
9128285P1,99.1719,0,0,99.1875,0,0
9128285N6,99.9746,0,0,99.9863,0,0
912810SE9,100.484,1000000,2000000,100.492,1000000,2000000
9128285P1,100.189,0,0,100.201,0,0
912810SE9,100.77,1000000,2000000,100.777,1000000,2000000
9128285N6,100.756,0,0,100.768,0,0
9128285L0,100.117,0,0,100.133,0,0
9128285P1,100.883,1000000,2000000,100.891,1000000,2000000
9128285M8,100.311,0,0,100.322,0,0
9128285L0,100.611,1000000,2000000,100.615,1000000,2000000
9128285M8,99.0371,1000000,2000000,99.041,1000000,2000000
9128285Q9,100.66,1000000,2000000,100.668,1000000,2000000
9128285N6,100.961,1000000,2000000,100.969,1000000,2000000
9128285Q9,100.219,0,0,100.234,0,0
9128285M8,99.7695,1000000,2000000,99.7773,1000000,2000000
9128285P1,100.592,0,0,100.604,0,0
912810SE9,100.01,0,0,100.021,0,0
9128285P1,100.469,1000000,2000000,100.477,1000000,2000000
9128285P1,99.2227,0,0,99.2383,0,0
9128285M8,100.973,0,0,100.988,0,0
9128285P1,100.488,1000000,2000000,100.496,1000000,2000000
9128285M8,99.0859,1000000,2000000,99.0938,1000000,2000000
9128285M8,99.0391,0,0,99.0547,0,0
9128285L0,99.707,1000000,2000000,99.7148,1000000,2000000
9128285N6,100.924,0,0,100.936,0,0
9128285L0,100.713,0,0,100.725,0,0
9128285Q9,99.9395,1000000,2000000,99.9434,1000000,2000000
9128285L0,100.27,1000000,2000000,100.277,1000000,2000000
9128285L0,99.9844,0,0,100,0,0
9128285Q9,100.982,1000000,2000000,100.986,1000000,2000000
912810SE9,99.4863,0,0,99.498,0,0
9128285L0,100.664,0,0,100.68,0,0
9128285Q9,99.4062,0,0,99.4219,0,0
912810SE9,100.871,0,0,100.887,0,0
9128285N6,100.938,1000000,2000000,100.945,1000000,2000000
912810SE9,100.607,1000000,2000000,100.611,1000000,2000000
9128285N6,100.021,1000000,2000000,100.025,1000000,2000000
9128285M8,100.586,0,0,100.602,0,0
9128285L0,99.4004,0,0,99.4121,0,0
9128285P1,99.3359,0,0,99.3516,0,0
9128285L0,99.5742,0,0,99.5898,0,0
9128285M8,99.8184,0,0,99.8301,0,0
9128285P1,99.6465,1000000,2000000,99.6504,1000000,2000000
9128285M8,100.852,1000000,2000000,100.859,1000000,2000000
9128285P1,99.4258,0,0,99.4414,0,0
9128285N6,100.547,0,0,100.562,0,0
9128285M8,100.928,0,0,100.939,0,0
9128285M8,100.881,0,0,100.893,0,0
9128285L0,100.9,1000000,2000000,100.904,1000000,2000000
9128285P1,100.303,0,0,100.314,0,0
9128285M8,100.057,1000000,2000000,100.061,1000000,2000000
9128285P1,99.5957,1000000,2000000,99.5996,1000000,2000000
9128285P1,100.201,1000000,2000000,100.205,1000000,2000000
9128285Q9,99.6055,0,0,99.6211,0,0
9128285N6,99.0273,0,0,99.043,0,0
9128285N6,100.693,1000000,2000000,100.697,1000000,2000000
9128285Q9,99.9023,0,0,99.918,0,0
9128285N6,100.4,0,0,100.412,0,0
9128285L0,100.754,0,0,100.77,0,0
9128285P1,99.4648,1000000,2000000,99.4727,1000000,2000000
9128285N6,100.773,0,0,100.789,0,0
9128285M8,100.641,0,0,100.656,0,0
912810SE9,99.7402,1000000,2000000,99.7441,1000000,2000000
9128285Q9,99.8066,1000000,2000000,99.8105,1000000,2000000
9128285P1,99.1074,1000000,2000000,99.1113,1000000,2000000
9128285P1,99.6465,1000000,2000000,99.6504,1000000,2000000
9128285L0,100.207,1000000,2000000,100.215,1000000,2000000
9128285N6,99.6895,1000000,2000000,99.6934,1000000,2000000
9128285L0,99.5586,1000000,2000000,99.5664,1000000,2000000
9128285M8,99.418,1000000,2000000,99.4258,1000000,2000000
912810SE9,99.6738,1000000,2000000,99.6777,1000000,2000000
9128285N6,100.875,1000000,2000000,100.883,1000000,2000000
9128285N6,99.1973,1000000,2000000,99.2012,1000000,2000000
9128285L0,99.3125,1000000,2000000,99.3203,1000000,2000000
9128285Q9,99.873,0,0,99.8848,0,0
9128285L0,100.625,0,0,100.641,0,0
9128285N6,100.729,1000000,2000000,100.732,1000000,2000000
9128285N6,99.3691,0,0,99.3809,0,0
9128285L0,100.014,1000000,2000000,100.018,1000000,2000000
9128285L0,100.023,1000000,2000000,100.031,1000000,2000000
9128285N6,99.1055,0,0,99.1211,0,0
9128285Q9,99.5684,1000000,2000000,99.5723,1000000,2000000
9128285Q9,98.9961,0,0,99.0117,0,0
9128285Q9,100.855,1000000,2000000,100.863,1000000,2000000
9128285L0,99.3301,0,0,99.3418,0,0
9128285P1,100.908,0,0,100.92,0,0
9128285M8,100.254,1000000,2000000,100.262,1000000,2000000
9128285N6,99.5957,0,0,99.6074,0,0
9128285P1,99.0586,1000000,2000000,99.0664,1000000,2000000
9128285N6,99.5625,1000000,2000000,99.5703,1000000,2000000
912810SE9,99.9707,1000000,2000000,99.9746,1000000,2000000
9128285N6,100.223,1000000,2000000,100.23,1000000,2000000
9128285P1,100.781,0,0,100.797,0,0
9128285Q9,99.8613,1000000,2000000,99.8652,1000000,2000000
9128285L0,100.246,1000000,2000000,100.254,1000000,2000000
912810SE9,100.932,0,0,100.943,0,0
912810SE9,100.16,1000000,2000000,100.168,1000000,2000000
9128285N6,100.875,1000000,2000000,100.883,1000000,2000000
9128285M8,100.07,1000000,2000000,100.078,1000000,2000000
9128285N6,100.213,0,0,100.225,0,0
9128285L0,99.2559,0,0,99.2676,0,0
9128285L0,100.352,1000000,2000000,100.359,1000000,2000000
9128285M8,99.2754,1000000,2000000,99.2793,1000000,2000000
912810SE9,99.9883,1000000,2000000,99.9961,1000000,2000000
9128285N6,99.6289,0,0,99.6445,0,0
9128285M8,100.5,1000000,2000000,100.508,1000000,2000000
9128285P1,100.225,1000000,2000000,100.229,1000000,2000000
9128285N6,99.7773,0,0,99.793,0,0
9128285P1,100.818,0,0,100.83,0,0
9128285Q9,99.8145,0,0,99.8262,0,0
9128285M8,100.557,0,0,100.568,0,0
9128285N6,99.2363,1000000,2000000,99.2402,1000000,2000000
9128285N6,99.7754,0,0,99.7871,0,0
9128285L0,99.3164,0,0,99.332,0,0
9128285M8,100.061,1000000,2000000,100.064,1000000,2000000
9128285Q9,99.4277,1000000,2000000,99.4316,1000000,2000000
9128285N6,99.2188,0,0,99.2344,0,0
9128285M8,100.672,1000000,2000000,100.68,1000000,2000000
9128285L0,99.4062,0,0,99.4219,0,0
9128285N6,99.6562,0,0,99.6719,0,0
9128285P1,99.1465,1000000,2000000,99.1504,1000000,2000000
9128285L0,99.0684,1000000,2000000,99.0723,1000000,2000000
912810SE9,100.359,0,0,100.375,0,0
9128285M8,99.8496,0,0,99.8613,0,0
9128285P1,100.262,0,0,100.277,0,0
9128285L0,99.8535,0,0,99.8652,0,0
9128285P1,99.459,0,0,99.4707,0,0
9128285Q9,98.998,0,0,99.0098,0,0
912810SE9,99.4785,0,0,99.4902,0,0
9128285L0,99.1133,1000000,2000000,99.1211,1000000,2000000
9128285L0,99.3242,0,0,99.3398,0,0
9128285P1,100.984,1000000,2000000,100.992,1000000,2000000
9128285Q9,99.0703,0,0,99.0859,0,0
9128285P1,100.596,1000000,2000000,100.6,1000000,2000000
9128285N6,99.6191,0,0,99.6309,0,0
9128285M8,100.516,1000000,2000000,100.523,1000000,2000000
9128285N6,99.7168,1000000,2000000,99.7207,1000000,2000000
9128285P1,99.6562,0,0,99.6719,0,0
9128285Q9,99.2168,1000000,2000000,99.2207,1000000,2000000
9128285Q9,100.717,0,0,100.729,0,0
912810SE9,99.8945,0,0,99.9102,0,0
9128285P1,99.1875,0,0,99.2031,0,0
9128285Q9,100.582,0,0,100.598,0,0
9128285M8,99.8066,1000000,2000000,99.8105,1000000,2000000
9128285N6,100.119,0,0,100.131,0,0
9128285M8,100.217,1000000,2000000,100.221,1000000,2000000
9128285N6,100.355,0,0,100.371,0,0
9128285P1,100.168,1000000,2000000,100.176,1000000,2000000
9128285Q9,99.7715,1000000,2000000,99.7754,1000000,2000000
9128285P1,99.4336,0,0,99.4492,0,0
9128285P1,99.9219,0,0,99.9375,0,0
9128285N6,99.0645,0,0,99.0762,0,0
9128285M8,100.83,1000000,2000000,100.834,1000000,2000000
9128285L0,100.725,1000000,2000000,100.729,1000000,2000000
9128285P1,99.6211,1000000,2000000,99.6289,1000000,2000000
9128285M8,99.6738,0,0,99.6855,0,0
912810SE9,99.377,0,0,99.3887,0,0
912810SE9,100.902,0,0,100.918,0,0
9128285L0,99.3281,1000000,2000000,99.3359,1000000,2000000
9128285M8,99.9082,1000000,2000000,99.9121,1000000,2000000
9128285L0,100.844,1000000,2000000,100.852,1000000,2000000
9128285P1,99.0801,1000000,2000000,99.084,1000000,2000000
9128285Q9,99.2793,1000000,2000000,99.2832,1000000,2000000
9128285L0,99.793,1000000,2000000,99.8008,1000000,2000000
9128285Q9,99.9102,1000000,2000000,99.918,1000000,2000000
9128285L0,99.5117,1000000,2000000,99.5195,1000000,2000000
9128285P1,100.459,0,0,100.471,0,0
9128285P1,100.379,1000000,2000000,100.387,1000000,2000000
912810SE9,99.7363,0,0,99.748,0,0
9128285Q9,100.951,0,0,100.963,0,0
9128285Q9,99.0801,1000000,2000000,99.084,1000000,2000000
912810SE9,99.1816,1000000,2000000,99.1855,1000000,2000000
9128285Q9,99.2773,0,0,99.293,0,0
9128285Q9,100.336,0,0,100.352,0,0
9128285M8,100.551,0,0,100.566,0,0
9128285L0,100.801,1000000,2000000,100.809,1000000,2000000
9128285N6,99.2305,0,0,99.2461,0,0
9128285N6,99.2637,1000000,2000000,99.2676,1000000,2000000
9128285M8,100.756,1000000,2000000,100.76,1000000,2000000
912810SE9,99.0488,0,0,99.0605,0,0
9128285Q9,99.1387,0,0,99.1504,0,0
912810SE9,99.0254,0,0,99.0371,0,0
9128285M8,100.502,1000000,2000000,100.506,1000000,2000000
9128285Q9,100.168,1000000,2000000,100.176,1000000,2000000
912810SE9,99.623,0,0,99.6348,0,0
9128285P1,99.8867,0,0,99.9023,0,0
9128285L0,100.303,0,0,100.314,0,0
9128285N6,99.8398,0,0,99.8555,0,0
9128285N6,100.332,1000000,2000000,100.34,1000000,2000000
9128285N6,99.9316,0,0,99.9434,0,0
9128285L0,100.557,0,0,100.568,0,0
912810SE9,99.7012,0,0,99.7129,0,0
912810SE9,99.3477,0,0,99.3633,0,0
9128285Q9,99.9492,0,0,99.9648,0,0
912810SE9,99.2441,1000000,2000000,99.248,1000000,2000000
9128285P1,99.0645,0,0,99.0762,0,0
9128285P1,100.852,1000000,2000000,100.859,1000000,2000000
912810SE9,99.5742,1000000,2000000,99.582,1000000,2000000
9128285M8,100.838,1000000,2000000,100.842,1000000,2000000
912810SE9,100.615,0,0,100.627,0,0
9128285M8,99.5488,1000000,2000000,99.5527,1000000,2000000
9128285L0,100.195,0,0,100.211,0,0
9128285L0,99.5391,0,0,99.5547,0,0
9128285P1,99.0879,0,0,99.0996,0,0
9128285L0,99.3691,1000000,2000000,99.373,1000000,2000000
9128285Q9,99.6816,1000000,2000000,99.6855,1000000,2000000
9128285P1,100.637,0,0,100.652,0,0
9128285M8,99.6465,0,0,99.6582,0,0
9128285M8,99.9707,1000000,2000000,99.9746,1000000,2000000
9128285M8,100.693,1000000,2000000,100.697,1000000,2000000
9128285Q9,100.119,0,0,100.131,0,0
9128285Q9,99.7031,0,0,99.7188,0,0
9128285P1,99.5039,0,0,99.5195,0,0
9128285N6,100.65,0,0,100.662,0,0
9128285P1,99.0859,1000000,2000000,99.0938,1000000,2000000
912810SE9,100.012,0,0,100.027,0,0
9128285M8,99.9512,0,0,99.9629,0,0
9128285M8,100.691,0,0,100.707,0,0
9128285L0,100.908,1000000,2000000,100.912,1000000,2000000
9128285M8,100.004,1000000,2000000,100.012,1000000,2000000
9128285Q9,99.4219,1000000,2000000,99.4297,1000000,2000000
9128285M8,99.707,1000000,2000000,99.7148,1000000,2000000
